,address,address_lng,address_lat,Subway_number_list,Bus_number_list,University_number_list,Middle_School_number_list
397,"116.60,39.80",116.6,39.8,0.0,10.0,0.0,0.0
398,"116.67,40.15",116.67,40.15,0.0,10.0,0.0,1.0
399,"116.33,40.13",116.33,40.13,0.0,7.0,2.0,0.0
400,"116.77,39.84",116.77,39.84,0.0,8.0,0.0,0.0
401,"116.54,40.19",116.54,40.19,0.0,0.0,0.0,0.0
402,"116.88,40.48",116.88,40.48,0.0,3.0,0.0,1.0
403,"116.15,40.04",116.15,40.04,0.0,0.0,0.0,0.0
404,"116.19,39.95",116.19,39.95,0.0,10.0,0.0,3.0
405,"116.64,40.16",116.64,40.16,0.0,6.0,0.0,0.0
406,"116.10,39.90",116.1,39.9,1.0,5.0,0.0,0.0
407,"116.14,39.74",116.14,39.74,0.0,10.0,2.0,3.0
408,"116.74,40.43",116.74,40.43,0.0,0.0,0.0,0.0
409,"116.39,40.21",116.39,40.21,0.0,0.0,0.0,0.0
410,"116.65,39.84",116.65,39.84,0.0,10.0,1.0,0.0
411,"116.51,39.93",116.51,39.93,1.0,10.0,2.0,3.0
412,"116.55,40.01",116.55,40.01,0.0,3.0,0.0,1.0
413,"116.66,40.68",116.66,40.68,0.0,1.0,0.0,0.0
414,"116.46,40.13",116.46,40.13,0.0,7.0,0.0,0.0
415,"116.70,40.33",116.7,40.33,0.0,10.0,0.0,0.0
416,"116.28,40.05",116.28,40.05,0.0,10.0,0.0,0.0
417,"116.20,39.87",116.2,39.87,2.0,5.0,0.0,0.0
418,"116.59,40.12",116.59,40.12,0.0,7.0,0.0,0.0
419,"116.28,40.12",116.28,40.12,0.0,7.0,1.0,1.0
420,"116.51,40.07",116.51,40.07,0.0,4.0,0.0,0.0
421,"116.28,39.72",116.28,39.72,0.0,6.0,4.0,1.0
422,"116.51,40.26",116.51,40.26,0.0,1.0,0.0,0.0
423,"116.96,40.19",116.96,40.19,0.0,1.0,0.0,0.0
424,"116.82,39.64",116.82,39.64,0.0,2.0,0.0,0.0
425,"116.23,39.93",116.23,39.93,1.0,10.0,0.0,0.0
426,"115.67,39.96",115.67,39.96,0.0,1.0,0.0,0.0
427,"116.61,39.92",116.61,39.92,1.0,10.0,3.0,3.0
428,"116.77,39.69",116.77,39.69,0.0,0.0,0.0,0.0
429,"116.56,39.85",116.56,39.85,0.0,10.0,0.0,0.0
430,"116.51,39.82",116.51,39.82,0.0,8.0,1.0,0.0
431,"116.63,39.61",116.63,39.61,0.0,0.0,0.0,0.0
432,"116.41,39.67",116.41,39.67,0.0,6.0,0.0,0.0
433,"115.96,40.41",115.96,40.41,0.0,1.0,0.0,0.0
434,"116.25,39.57",116.25,39.57,0.0,0.0,0.0,0.0
435,"116.77,40.10",116.77,40.1,0.0,10.0,0.0,1.0
436,"116.24,39.99",116.24,39.99,1.0,1.0,1.0,0.0
437,"115.91,39.74",115.91,39.74,0.0,1.0,0.0,0.0
438,"117.20,40.17",117.2,40.17,0.0,7.0,0.0,0.0
439,"115.97,40.48",115.97,40.48,0.0,5.0,0.0,0.0
440,"116.63,39.97",116.63,39.97,0.0,4.0,0.0,0.0
441,"116.50,39.86",116.5,39.86,0.0,7.0,0.0,2.0
442,"115.92,40.37",115.92,40.37,0.0,6.0,0.0,0.0
443,"116.50,39.63",116.5,39.63,0.0,10.0,0.0,0.0
444,"116.33,39.74",116.33,39.74,2.0,10.0,2.0,2.0
445,"116.03,39.67",116.03,39.67,0.0,3.0,0.0,1.0
446,"116.42,39.55",116.42,39.55,0.0,1.0,0.0,0.0
447,"116.49,39.91",116.49,39.91,1.0,10.0,1.0,2.0
448,"115.91,40.37",115.91,40.37,0.0,3.0,2.0,0.0
449,"116.11,39.95",116.11,39.95,0.0,10.0,1.0,1.0
450,"115.63,39.83",115.63,39.83,0.0,1.0,0.0,0.0
451,"116.50,39.58",116.5,39.58,0.0,3.0,0.0,0.0
452,"116.82,39.69",116.82,39.69,0.0,2.0,0.0,0.0
453,"115.94,39.69",115.94,39.69,0.0,5.0,0.0,1.0
454,"116.56,39.67",116.56,39.67,0.0,6.0,0.0,0.0
455,"116.34,40.00",116.34,40.0,2.0,10.0,10.0,2.0
456,"116.44,39.77",116.44,39.77,1.0,10.0,0.0,0.0
457,"116.26,39.72",116.26,39.72,0.0,1.0,0.0,0.0
458,"116.07,39.59",116.07,39.59,0.0,0.0,0.0,0.0
459,"116.29,39.96",116.29,39.96,2.0,10.0,2.0,1.0
460,"116.53,40.06",116.53,40.06,1.0,3.0,0.0,0.0
461,"116.76,40.31",116.76,40.31,0.0,0.0,0.0,0.0
462,"116.36,39.77",116.36,39.77,0.0,10.0,2.0,1.0
463,"116.19,39.87",116.19,39.87,1.0,5.0,0.0,0.0
464,"116.51,39.92",116.51,39.92,1.0,10.0,2.0,1.0
465,"116.15,39.98",116.15,39.98,0.0,0.0,0.0,0.0
466,"116.13,39.78",116.13,39.78,0.0,0.0,0.0,0.0
467,"116.61,39.86",116.61,39.86,0.0,7.0,0.0,1.0
468,"116.81,39.87",116.81,39.87,0.0,2.0,0.0,1.0
469,"116.68,39.73",116.68,39.73,0.0,0.0,0.0,0.0
470,"116.66,40.06",116.66,40.06,0.0,6.0,0.0,0.0
471,"116.83,40.07",116.83,40.07,0.0,10.0,0.0,1.0
472,"116.56,40.39",116.56,40.39,0.0,6.0,0.0,0.0
473,"116.30,40.13",116.3,40.13,1.0,1.0,0.0,1.0
474,"116.19,39.94",116.19,39.94,2.0,10.0,0.0,2.0
475,"116.69,40.23",116.69,40.23,0.0,2.0,0.0,0.0
476,"116.50,40.17",116.5,40.17,0.0,3.0,0.0,0.0
477,"117.21,40.20",117.21,40.2,0.0,3.0,0.0,1.0
478,"116.43,39.91",116.43,39.91,4.0,10.0,2.0,10.0
479,"116.14,40.14",116.14,40.14,0.0,10.0,1.0,1.0
480,"116.84,39.77",116.84,39.77,0.0,5.0,0.0,0.0
481,"116.64,40.14",116.64,40.14,1.0,10.0,2.0,2.0
482,"116.83,40.09",116.83,40.09,0.0,2.0,0.0,0.0
483,"116.10,40.11",116.1,40.11,0.0,0.0,0.0,1.0
484,"116.28,40.07",116.28,40.07,0.0,4.0,1.0,0.0
485,"115.92,40.42",115.92,40.42,0.0,0.0,0.0,0.0
486,"116.65,39.96",116.65,39.96,0.0,10.0,0.0,0.0
487,"116.41,39.54",116.41,39.54,0.0,2.0,0.0,0.0
488,"116.26,40.18",116.26,40.18,0.0,3.0,0.0,1.0
489,"116.61,39.85",116.61,39.85,0.0,10.0,0.0,2.0
490,"116.59,40.17",116.59,40.17,0.0,0.0,0.0,0.0
491,"116.03,39.66",116.03,39.66,0.0,5.0,0.0,0.0
492,"116.11,40.51",116.11,40.51,0.0,7.0,0.0,0.0
493,"116.16,40.13",116.16,40.13,0.0,6.0,0.0,0.0
494,"116.24,39.65",116.24,39.65,0.0,2.0,0.0,0.0
495,"116.86,40.10",116.86,40.1,0.0,2.0,0.0,0.0
496,"116.48,39.78",116.48,39.78,0.0,5.0,0.0,0.0
497,"116.44,40.06",116.44,40.06,0.0,10.0,2.0,5.0
498,"116.58,40.31",116.58,40.31,0.0,2.0,0.0,0.0
499,"116.33,39.82",116.33,39.82,0.0,10.0,0.0,0.0
500,"116.09,40.12",116.09,40.12,0.0,0.0,0.0,0.0
501,"117.29,40.18",117.29,40.18,0.0,6.0,0.0,0.0
502,"116.47,40.22",116.47,40.22,0.0,3.0,0.0,1.0
503,"116.09,39.96",116.09,39.96,0.0,4.0,0.0,1.0
504,"116.44,40.00",116.44,40.0,1.0,10.0,10.0,2.0
505,"116.01,40.07",116.01,40.07,0.0,0.0,0.0,0.0
506,"116.82,40.12",116.82,40.12,0.0,7.0,0.0,0.0
507,"116.98,40.05",116.98,40.05,0.0,0.0,0.0,0.0
508,"116.19,39.82",116.19,39.82,0.0,10.0,1.0,1.0
509,"116.66,40.10",116.66,40.1,0.0,9.0,0.0,0.0
510,"115.85,40.03",115.85,40.03,0.0,3.0,0.0,0.0
511,"116.71,39.70",116.71,39.7,0.0,7.0,0.0,0.0
512,"116.30,39.50",116.3,39.5,0.0,1.0,0.0,0.0
513,"115.62,39.72",115.62,39.72,0.0,0.0,0.0,0.0
514,"116.05,39.79",116.05,39.79,0.0,8.0,0.0,0.0
515,"116.32,39.57",116.32,39.57,0.0,1.0,0.0,0.0
516,"116.01,40.40",116.01,40.4,0.0,0.0,0.0,0.0
517,"116.82,40.25",116.82,40.25,0.0,6.0,0.0,0.0
518,"116.91,40.15",116.91,40.15,0.0,2.0,0.0,0.0
519,"116.63,40.08",116.63,40.08,0.0,4.0,0.0,0.0
520,"116.21,40.09",116.21,40.09,0.0,0.0,1.0,0.0
521,"116.17,39.98",116.17,39.98,0.0,0.0,0.0,0.0
522,"116.68,40.11",116.68,40.11,0.0,10.0,1.0,1.0
523,"115.93,40.36",115.93,40.36,0.0,4.0,0.0,0.0
524,"116.30,40.08",116.3,40.08,0.0,9.0,0.0,0.0
525,"116.70,40.17",116.7,40.17,0.0,3.0,0.0,0.0
526,"116.18,40.16",116.18,40.16,0.0,8.0,0.0,0.0
527,"116.40,39.80",116.4,39.8,0.0,7.0,0.0,0.0
528,"116.10,39.92",116.1,39.92,0.0,6.0,0.0,0.0
529,"116.62,40.22",116.62,40.22,0.0,8.0,0.0,0.0
530,"116.63,39.90",116.63,39.9,0.0,8.0,0.0,1.0
531,"116.64,40.18",116.64,40.18,0.0,6.0,0.0,0.0
532,"116.77,40.40",116.77,40.4,0.0,4.0,0.0,1.0
533,"115.57,39.99",115.57,39.99,0.0,0.0,0.0,0.0
534,"116.21,40.26",116.21,40.26,0.0,4.0,1.0,0.0
535,"116.22,40.18",116.22,40.18,0.0,6.0,0.0,0.0
536,"116.36,39.85",116.36,39.85,1.0,10.0,1.0,1.0
537,"116.54,39.74",116.54,39.74,0.0,9.0,0.0,0.0
538,"116.27,39.63",116.27,39.63,0.0,0.0,0.0,0.0
539,"116.03,39.90",116.03,39.9,0.0,7.0,0.0,1.0
540,"115.99,40.49",115.99,40.49,0.0,1.0,0.0,0.0
541,"115.93,39.96",115.93,39.96,0.0,5.0,0.0,0.0
542,"116.79,40.37",116.79,40.37,0.0,7.0,0.0,0.0
543,"116.26,40.12",116.26,40.12,0.0,10.0,4.0,0.0
544,"115.92,39.75",115.92,39.75,0.0,1.0,0.0,0.0
545,"116.75,39.90",116.75,39.9,1.0,4.0,0.0,0.0
546,"116.35,39.76",116.35,39.76,1.0,10.0,0.0,2.0
547,"116.31,40.41",116.31,40.41,0.0,1.0,0.0,0.0
548,"116.05,39.97",116.05,39.97,0.0,3.0,0.0,0.0
549,"115.93,39.69",115.93,39.69,0.0,2.0,0.0,0.0
550,"116.64,40.32",116.64,40.32,0.0,10.0,1.0,2.0
551,"116.52,40.25",116.52,40.25,0.0,7.0,0.0,0.0
552,"116.45,40.11",116.45,40.11,0.0,10.0,0.0,1.0
553,"116.19,39.75",116.19,39.75,1.0,10.0,3.0,0.0
554,"116.40,40.27",116.4,40.27,0.0,1.0,0.0,0.0
555,"116.07,39.73",116.07,39.73,0.0,6.0,0.0,1.0
556,"116.16,40.31",116.16,40.31,0.0,0.0,0.0,0.0
557,"116.23,40.30",116.23,40.3,0.0,3.0,0.0,0.0
558,"116.48,39.58",116.48,39.58,0.0,4.0,0.0,0.0
559,"116.34,39.57",116.34,39.57,0.0,2.0,0.0,0.0
560,"116.51,40.13",116.51,40.13,0.0,2.0,0.0,0.0
561,"116.73,40.27",116.73,40.27,0.0,1.0,0.0,0.0
562,"116.25,39.75",116.25,39.75,0.0,0.0,0.0,0.0
563,"116.25,40.09",116.25,40.09,0.0,10.0,2.0,1.0
564,"116.55,39.92",116.55,39.92,1.0,4.0,5.0,4.0
565,"116.20,40.24",116.2,40.24,0.0,3.0,2.0,2.0
566,"117.11,40.17",117.11,40.17,0.0,6.0,0.0,1.0
567,"116.27,40.02",116.27,40.02,1.0,8.0,0.0,0.0
568,"116.67,39.83",116.67,39.83,0.0,1.0,0.0,0.0
569,"116.15,39.92",116.15,39.92,1.0,2.0,0.0,0.0
570,"116.72,39.83",116.72,39.83,0.0,5.0,0.0,0.0
571,"116.67,39.85",116.67,39.85,0.0,5.0,1.0,0.0
572,"116.52,39.92",116.52,39.92,1.0,10.0,2.0,0.0
573,"116.56,40.09",116.56,40.09,1.0,10.0,0.0,0.0
574,"116.76,40.23",116.76,40.23,0.0,5.0,0.0,0.0
575,"116.54,40.41",116.54,40.41,0.0,0.0,0.0,0.0
576,"116.80,40.27",116.8,40.27,0.0,2.0,0.0,0.0
577,"116.68,39.87",116.68,39.87,0.0,10.0,1.0,1.0
578,"116.85,39.80",116.85,39.8,0.0,5.0,0.0,1.0
579,"116.60,40.18",116.6,40.18,0.0,1.0,0.0,0.0
580,"116.89,39.71",116.89,39.71,0.0,4.0,0.0,0.0
581,"116.14,39.91",116.14,39.91,3.0,7.0,0.0,1.0
582,"116.41,39.64",116.41,39.64,0.0,5.0,0.0,0.0
583,"116.78,39.87",116.78,39.87,0.0,0.0,0.0,0.0
584,"116.56,39.75",116.56,39.75,0.0,10.0,0.0,0.0
585,"116.54,40.24",116.54,40.24,0.0,2.0,0.0,0.0
586,"116.52,39.67",116.52,39.67,0.0,6.0,0.0,0.0
587,"115.90,40.39",115.9,40.39,0.0,10.0,0.0,0.0
588,"115.98,39.63",115.98,39.63,0.0,10.0,0.0,0.0
589,"116.39,39.75",116.39,39.75,0.0,9.0,0.0,0.0
590,"116.61,40.97",116.61,40.97,0.0,0.0,0.0,0.0
591,"116.22,40.37",116.22,40.37,0.0,0.0,0.0,0.0
592,"116.62,39.62",116.62,39.62,0.0,5.0,0.0,0.0
593,"115.78,40.31",115.78,40.31,0.0,0.0,0.0,0.0
594,"116.74,40.04",116.74,40.04,0.0,9.0,0.0,0.0
595,"116.00,39.93",116.0,39.93,0.0,0.0,0.0,0.0
596,"116.71,39.93",116.71,39.93,0.0,10.0,0.0,1.0
597,"116.48,39.70",116.48,39.7,0.0,0.0,0.0,0.0
598,"116.66,40.01",116.66,40.01,0.0,4.0,0.0,0.0
599,"116.31,39.53",116.31,39.53,0.0,4.0,1.0,0.0
600,"116.64,39.86",116.64,39.86,0.0,5.0,0.0,0.0
601,"116.55,39.77",116.55,39.77,0.0,10.0,1.0,1.0
602,"116.81,40.56",116.81,40.56,0.0,1.0,0.0,0.0
603,"116.49,39.94",116.49,39.94,1.0,10.0,1.0,4.0
604,"116.85,39.72",116.85,39.72,0.0,4.0,0.0,0.0
605,"117.11,40.21",117.11,40.21,0.0,0.0,0.0,0.0
606,"116.57,39.78",116.57,39.78,0.0,10.0,1.0,0.0
607,"116.69,40.68",116.69,40.68,0.0,2.0,0.0,0.0
608,"116.19,40.31",116.19,40.31,0.0,0.0,0.0,0.0
609,"116.52,40.05",116.52,40.05,0.0,3.0,1.0,0.0
610,"116.08,39.95",116.08,39.95,0.0,10.0,0.0,0.0
611,"116.66,40.30",116.66,40.3,0.0,10.0,0.0,0.0
612,"116.67,40.27",116.67,40.27,0.0,1.0,0.0,0.0
613,"116.84,39.80",116.84,39.8,0.0,4.0,0.0,1.0
614,"116.13,40.25",116.13,40.25,0.0,10.0,0.0,2.0
615,"116.84,39.79",116.84,39.79,0.0,4.0,0.0,0.0
616,"116.55,39.82",116.55,39.82,0.0,7.0,0.0,0.0
617,"116.35,39.59",116.35,39.59,0.0,2.0,0.0,0.0
618,"116.46,40.02",116.46,40.02,0.0,10.0,1.0,0.0
619,"116.23,40.25",116.23,40.25,0.0,8.0,4.0,0.0
620,"116.04,39.88",116.04,39.88,0.0,3.0,0.0,0.0
621,"117.09,40.39",117.09,40.39,0.0,1.0,0.0,0.0
622,"116.48,39.93",116.48,39.93,2.0,10.0,7.0,9.0
623,"115.89,39.66",115.89,39.66,0.0,2.0,0.0,0.0
624,"116.21,39.70",116.21,39.7,0.0,4.0,0.0,3.0
625,"116.73,40.25",116.73,40.25,0.0,4.0,0.0,0.0
626,"116.11,39.78",116.11,39.78,0.0,5.0,0.0,0.0
627,"116.83,40.37",116.83,40.37,0.0,10.0,1.0,1.0
628,"116.49,39.96",116.49,39.96,1.0,10.0,1.0,1.0
629,"117.12,40.26",117.12,40.26,0.0,0.0,0.0,0.0
630,"116.36,40.06",116.36,40.06,2.0,10.0,3.0,0.0
631,"116.05,40.56",116.05,40.56,0.0,1.0,0.0,0.0
632,"115.71,39.99",115.71,39.99,0.0,1.0,0.0,0.0
633,"117.23,40.66",117.23,40.66,0.0,1.0,0.0,0.0
634,"116.40,40.07",116.4,40.07,0.0,9.0,1.0,0.0
635,"116.81,40.54",116.81,40.54,0.0,0.0,0.0,0.0
636,"116.80,39.75",116.8,39.75,0.0,7.0,0.0,0.0
637,"116.35,40.17",116.35,40.17,0.0,0.0,0.0,0.0
638,"116.29,39.90",116.29,39.9,0.0,10.0,1.0,2.0
639,"116.00,40.33",116.0,40.33,0.0,0.0,0.0,0.0
640,"116.45,39.80",116.45,39.8,0.0,7.0,0.0,0.0
641,"116.31,40.09",116.31,40.09,0.0,10.0,10.0,1.0
642,"116.71,39.86",116.71,39.86,0.0,9.0,0.0,0.0
643,"116.75,39.99",116.75,39.99,0.0,5.0,0.0,0.0
644,"116.65,39.91",116.65,39.91,1.0,10.0,5.0,4.0
645,"116.19,39.77",116.19,39.77,1.0,10.0,0.0,0.0
646,"116.69,39.74",116.69,39.74,0.0,2.0,0.0,0.0
647,"116.94,40.09",116.94,40.09,0.0,3.0,0.0,0.0
648,"116.61,39.96",116.61,39.96,0.0,3.0,0.0,0.0
649,"116.09,40.11",116.09,40.11,0.0,0.0,0.0,0.0
650,"116.72,39.94",116.72,39.94,0.0,5.0,0.0,0.0
651,"116.71,39.91",116.71,39.91,1.0,10.0,0.0,1.0
652,"116.51,40.21",116.51,40.21,0.0,10.0,0.0,0.0
653,"116.17,40.18",116.17,40.18,0.0,10.0,8.0,0.0
654,"116.18,39.89",116.18,39.89,0.0,7.0,0.0,0.0
655,"116.49,40.24",116.49,40.24,0.0,5.0,0.0,0.0
656,"116.32,39.67",116.32,39.67,1.0,10.0,0.0,0.0
657,"116.16,40.41",116.16,40.41,0.0,0.0,0.0,0.0
658,"116.37,39.65",116.37,39.65,0.0,10.0,0.0,0.0
659,"115.92,40.02",115.92,40.02,0.0,0.0,0.0,0.0
660,"116.16,39.75",116.16,39.75,0.0,10.0,0.0,2.0
661,"116.70,40.08",116.7,40.08,0.0,2.0,0.0,0.0
662,"116.36,39.58",116.36,39.58,0.0,4.0,0.0,0.0
663,"117.11,40.32",117.11,40.32,0.0,3.0,0.0,0.0
664,"116.43,40.44",116.43,40.44,0.0,2.0,0.0,0.0
665,"116.82,40.43",116.82,40.43,0.0,6.0,0.0,0.0
666,"116.51,40.34",116.51,40.34,0.0,1.0,0.0,0.0
667,"116.28,39.86",116.28,39.86,0.0,9.0,1.0,4.0
668,"116.61,39.88",116.61,39.88,0.0,7.0,0.0,0.0
669,"116.51,39.96",116.51,39.96,0.0,10.0,0.0,1.0
670,"116.86,40.13",116.86,40.13,0.0,0.0,0.0,0.0
671,"116.01,40.42",116.01,40.42,0.0,1.0,0.0,0.0
672,"115.92,40.43",115.92,40.43,0.0,2.0,0.0,0.0
673,"116.38,39.73",116.38,39.73,0.0,4.0,0.0,0.0
674,"116.34,40.15",116.34,40.15,0.0,5.0,0.0,0.0
675,"116.48,39.76",116.48,39.76,0.0,1.0,0.0,0.0
676,"116.41,39.66",116.41,39.66,0.0,2.0,0.0,0.0
677,"116.54,40.28",116.54,40.28,0.0,2.0,0.0,0.0
678,"116.84,40.14",116.84,40.14,0.0,5.0,0.0,0.0
679,"116.82,39.84",116.82,39.84,0.0,0.0,0.0,0.0
680,"116.39,39.56",116.39,39.56,0.0,4.0,0.0,0.0
681,"116.15,39.78",116.15,39.78,0.0,2.0,0.0,0.0
682,"116.40,39.77",116.4,39.77,0.0,2.0,0.0,1.0
683,"116.37,39.68",116.37,39.68,0.0,8.0,0.0,0.0
684,"116.79,40.24",116.79,40.24,0.0,3.0,0.0,0.0
685,"116.53,39.81",116.53,39.81,0.0,10.0,0.0,0.0
686,"117.10,40.52",117.1,40.52,0.0,4.0,0.0,0.0
687,"115.96,39.63",115.96,39.63,0.0,10.0,0.0,0.0
688,"116.09,40.52",116.09,40.52,0.0,2.0,0.0,0.0
689,"116.86,39.71",116.86,39.71,0.0,3.0,0.0,0.0
690,"116.29,39.99",116.29,39.99,0.0,8.0,0.0,1.0
691,"116.31,40.14",116.31,40.14,1.0,1.0,0.0,0.0
692,"116.30,39.69",116.3,39.69,0.0,9.0,0.0,0.0
693,"116.42,39.97",116.42,39.97,2.0,10.0,4.0,5.0
694,"116.06,39.67",116.06,39.67,0.0,6.0,0.0,0.0
695,"116.80,39.88",116.8,39.88,0.0,2.0,0.0,0.0
696,"116.61,40.30",116.61,40.3,0.0,5.0,0.0,0.0
697,"116.22,39.86",116.22,39.86,1.0,0.0,0.0,0.0
698,"116.22,39.85",116.22,39.85,0.0,7.0,0.0,0.0
699,"116.54,39.80",116.54,39.8,0.0,10.0,0.0,0.0
700,"116.56,40.07",116.56,40.07,1.0,10.0,0.0,0.0
701,"116.03,39.58",116.03,39.58,0.0,1.0,0.0,0.0
702,"116.53,39.73",116.53,39.73,0.0,1.0,0.0,0.0
703,"116.13,40.22",116.13,40.22,0.0,3.0,0.0,0.0
704,"116.34,39.51",116.34,39.51,0.0,6.0,0.0,0.0
705,"116.36,40.14",116.36,40.14,0.0,4.0,0.0,0.0
706,"116.60,39.82",116.6,39.82,1.0,1.0,0.0,0.0
707,"116.18,39.69",116.18,39.69,0.0,3.0,0.0,0.0
708,"116.41,40.20",116.41,40.2,0.0,3.0,0.0,0.0
709,"116.10,39.94",116.1,39.94,0.0,10.0,1.0,2.0
710,"116.48,39.89",116.48,39.89,1.0,10.0,10.0,2.0
711,"116.61,39.81",116.61,39.81,1.0,8.0,0.0,1.0
712,"116.03,39.65",116.03,39.65,0.0,1.0,0.0,0.0
713,"115.99,39.72",115.99,39.72,2.0,10.0,1.0,2.0
714,"116.67,40.17",116.67,40.17,0.0,10.0,0.0,0.0
715,"116.51,40.25",116.51,40.25,0.0,8.0,0.0,0.0
716,"116.44,39.68",116.44,39.68,0.0,6.0,0.0,0.0
717,"116.39,39.66",116.39,39.66,0.0,6.0,0.0,0.0
718,"116.75,40.00",116.75,40.0,0.0,7.0,0.0,0.0
719,"116.51,39.64",116.51,39.64,0.0,5.0,0.0,0.0
720,"116.92,40.16",116.92,40.16,0.0,4.0,0.0,0.0
721,"116.35,39.82",116.35,39.82,0.0,8.0,1.0,0.0
722,"116.33,39.57",116.33,39.57,0.0,2.0,0.0,0.0
723,"116.12,39.91",116.12,39.91,2.0,10.0,0.0,0.0
724,"116.90,40.40",116.9,40.4,0.0,10.0,0.0,1.0
725,"116.63,40.03",116.63,40.03,0.0,9.0,0.0,0.0
726,"115.55,39.70",115.55,39.7,0.0,0.0,0.0,0.0
727,"116.99,40.25",116.99,40.25,0.0,0.0,0.0,0.0
728,"116.81,40.19",116.81,40.19,0.0,4.0,0.0,0.0
729,"116.21,39.71",116.21,39.71,0.0,6.0,0.0,0.0
730,"116.03,40.15",116.03,40.15,0.0,4.0,0.0,0.0
731,"116.29,40.21",116.29,40.21,1.0,10.0,0.0,1.0
732,"116.74,39.88",116.74,39.88,0.0,4.0,0.0,0.0
733,"116.57,39.86",116.57,39.86,0.0,10.0,0.0,1.0
734,"116.64,40.26",116.64,40.26,0.0,1.0,0.0,0.0
735,"116.14,40.21",116.14,40.21,0.0,3.0,0.0,0.0
736,"117.01,40.31",117.01,40.31,0.0,0.0,0.0,0.0
737,"116.31,39.78",116.31,39.78,0.0,9.0,1.0,0.0
738,"116.69,39.83",116.69,39.83,0.0,0.0,0.0,0.0
739,"115.92,40.45",115.92,40.45,0.0,1.0,0.0,0.0
740,"116.32,39.49",116.32,39.49,0.0,2.0,0.0,0.0
741,"116.63,39.66",116.63,39.66,0.0,10.0,0.0,0.0
742,"116.73,40.03",116.73,40.03,0.0,3.0,0.0,0.0
743,"116.49,39.73",116.49,39.73,0.0,1.0,0.0,0.0
744,"116.32,39.94",116.32,39.94,1.0,10.0,10.0,2.0
745,"116.73,40.12",116.73,40.12,0.0,3.0,0.0,0.0
746,"116.14,40.09",116.14,40.09,0.0,2.0,0.0,0.0
747,"115.80,40.46",115.8,40.46,0.0,3.0,0.0,0.0
748,"116.62,39.65",116.62,39.65,0.0,6.0,0.0,0.0
749,"117.28,40.66",117.28,40.66,0.0,0.0,0.0,0.0
750,"116.39,39.87",116.39,39.87,1.0,10.0,1.0,3.0
751,"116.79,39.82",116.79,39.82,0.0,7.0,0.0,0.0
752,"116.04,39.82",116.04,39.82,0.0,7.0,0.0,0.0
753,"116.64,40.33",116.64,40.33,0.0,10.0,0.0,2.0
754,"116.09,40.28",116.09,40.28,0.0,7.0,0.0,0.0
755,"116.01,39.71",116.01,39.71,1.0,10.0,0.0,3.0
756,"116.78,40.09",116.78,40.09,0.0,3.0,0.0,0.0
757,"117.00,40.04",117.0,40.04,0.0,0.0,0.0,0.0
758,"115.93,39.70",115.93,39.7,0.0,1.0,0.0,0.0
759,"116.51,39.81",116.51,39.81,1.0,10.0,1.0,0.0
760,"116.14,39.81",116.14,39.81,0.0,7.0,0.0,1.0
761,"116.25,40.13",116.25,40.13,0.0,8.0,4.0,0.0
762,"116.32,40.11",116.32,40.11,2.0,10.0,2.0,0.0
763,"116.79,40.21",116.79,40.21,0.0,1.0,0.0,0.0
764,"115.88,39.56",115.88,39.56,0.0,5.0,0.0,0.0
765,"116.64,40.28",116.64,40.28,0.0,6.0,0.0,0.0
766,"116.16,39.60",116.16,39.6,0.0,1.0,0.0,0.0
767,"117.19,40.35",117.19,40.35,0.0,0.0,0.0,0.0
768,"116.71,40.27",116.71,40.27,0.0,2.0,0.0,0.0
769,"116.28,39.91",116.28,39.91,1.0,10.0,2.0,1.0
770,"116.69,39.61",116.69,39.61,0.0,0.0,0.0,1.0
771,"116.85,40.41",116.85,40.41,0.0,10.0,0.0,1.0
772,"116.75,39.93",116.75,39.93,0.0,7.0,0.0,0.0
773,"116.21,40.18",116.21,40.18,0.0,7.0,0.0,0.0
774,"116.71,40.16",116.71,40.16,0.0,4.0,0.0,0.0
775,"116.82,40.38",116.82,40.38,0.0,10.0,0.0,1.0
776,"116.68,40.12",116.68,40.12,0.0,10.0,2.0,0.0
777,"116.27,40.11",116.27,40.11,0.0,7.0,0.0,0.0
778,"116.82,40.44",116.82,40.44,0.0,5.0,0.0,0.0
779,"116.27,39.88",116.27,39.88,0.0,10.0,0.0,1.0
780,"116.69,40.00",116.69,40.0,0.0,9.0,2.0,2.0
781,"116.44,39.85",116.44,39.85,1.0,10.0,1.0,2.0
782,"116.27,39.56",116.27,39.56,0.0,3.0,0.0,0.0
783,"116.46,40.04",116.46,40.04,0.0,7.0,1.0,0.0
784,"116.82,39.87",116.82,39.87,0.0,5.0,0.0,1.0
785,"115.82,39.55",115.82,39.55,0.0,8.0,0.0,0.0
786,"116.99,40.28",116.99,40.28,0.0,4.0,0.0,0.0
787,"116.23,39.67",116.23,39.67,0.0,0.0,0.0,0.0
788,"116.12,40.24",116.12,40.24,0.0,8.0,0.0,0.0
789,"116.14,39.76",116.14,39.76,0.0,8.0,0.0,0.0
790,"116.40,39.66",116.4,39.66,0.0,7.0,0.0,0.0
791,"116.53,40.07",116.53,40.07,0.0,2.0,0.0,0.0
792,"116.57,40.25",116.57,40.25,0.0,4.0,0.0,0.0
793,"116.20,39.84",116.2,39.84,0.0,9.0,0.0,2.0
794,"116.59,39.89",116.59,39.89,0.0,1.0,0.0,0.0
